shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
d051090e-23be-4481-bb10-0053a0a7e477,40.3924608464516,-86.8459955958126,8,774.06
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.3963312742908,-86.8955132004924,14,2956.84
fc4537ab-7936-4701-ba96-f78dfff76d35,40.3847347429237,-86.9047239067986,39,8975.16
484c7f00-8367-41c4-9ab6-5e78dd4bc0c4,40.4403731489404,-86.9181657980779,14,3026.14
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4220576835905,-86.9102130478748,21,3052.2
9daca57c-6552-4bc9-ad4e-ada819b856c3,40.4242477073817,-86.9190147172817,1,658.49
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.367103,-86.874180249821,46,10426.03
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.4313461739627,-86.914037878158,17,4685.67
727b23cd-53a5-47cf-b5f2-e2905a56136d,40.4242477073817,-86.9190147172817,1,658.49
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.391039275589,-86.8429284896212,68,14536
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.391039275589,-86.8429284896212,54,11765.03
310c2506-8414-40ca-b304-b19618f5ed19,40.4200513911278,-86.8942753609583,2,188.43
eadf53d7-3cf5-44f5-922f-0a904da3b1bf,40.417245800331,-86.8954488274723,21,4253.61
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.4672515670807,-86.962037352445,53,13140.8
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.392139,-86.8481306343156,2,145.82
6ac824d4-e5d0-4743-9efa-050a2a7035c9,40.4131567724441,-86.8770770357297,39,8779.68
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.4164760062978,-86.8777328358729,10,1838.63
44bc0a28-f9e4-4d17-8d56-c9f4b8990f93,40.4008856654695,-86.8386074506406,8,1322.46
8adb4399-297d-4448-b593-285b0a2a427f,40.4257457212058,-86.8869985274672,8,1112.16
3501c989-ea44-4a9e-a960-cd2195cb1f48,40.4064941648539,-86.8655958393571,14,2468.07
7e445997-59a3-46db-8b49-4c619faccbc9,40.3975945948121,-86.8763595447754,5,1341.39
d9ff9ba0-fefa-401f-bbc1-9835e032b962,40.4234282924788,-86.9102787619995,5,936.07
61d36eea-381d-428b-ae26-f2d758f9c323,40.424214179767,-86.930529441269,21,6895.11
9766b88d-ec1c-4c84-b855-88314087989a,40.433118,-86.887467,1,574.49
3ee56318-fb12-4080-b885-3f00f42c3889,40.3852443626669,-86.8418126906045,11,1533.98
828c66cd-6de9-4f27-b1f7-75fc65645064,40.4181497048229,-86.8500618249215,27,5182.62
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.4460419980313,-86.9444031682255,11,1159.57
6ac824d4-e5d0-4743-9efa-050a2a7035c9,40.3880687289279,-86.8699302893836,21,4753.12
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4339157303521,-86.8631255247072,58,9801.92
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.4342912396366,-86.8635546781751,57,9847.58
d96683a2-7a4e-4c32-81eb-48e520b12ff0,40.4349389931523,-86.8671032409134,21,4056.46
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4321843643298,-86.861910483951,54,9526.09
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.433890249365,-86.8680138509282,64,10322.54
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4337427278604,-86.8619037784281,56,9695.4
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.433698471409,-86.8619024373235,56,9693.09
d96683a2-7a4e-4c32-81eb-48e520b12ff0,40.4341906567926,-86.8679776411043,22,4167.74
d051090e-23be-4481-bb10-0053a0a7e477,40.4349389931523,-86.8671032409134,59,10167.44
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4349389931523,-86.8671032409134,62,10180.13
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4321602244473,-86.8618890262776,54,9519.54
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.4321655888656,-86.8618729330226,54,9522.74
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4349389931523,-86.8671032409134,59,10169.79
d051090e-23be-4481-bb10-0053a0a7e477,40.4341517647595,-86.8680071454052,60,10283.62
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4344092568403,-86.867757699952,63,10260.93
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4214756441996,-86.8463362363777,41,6779.18
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.4090328758378,-86.8386838936021,33,4778.41
4cf959ac-7a82-4be8-b57e-95e106d45096,40.4669069032018,-86.9392949008521,7,1404.39
8e4b831a-3dfa-4228-9215-58d0faacf5b0,40.4080350940248,-86.8677053968731,15,2715.42
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.4314092058783,-86.9192279529111,31,6672.73
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3652,-86.8606,0,0
7861419d-ac08-4978-8d50-1de79147f42a,40.427342,-86.921991,17,2993.45
f63162fe-77da-4362-9bfd-670f34f7c9fd,40.4167898247713,-86.8140719422145,3,210.61
3842dd59-57d2-45dc-9e3d-ed2a6b120608,40.4191716265185,-86.8916990990459,5,615.7
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.3879869215481,-86.8951980409144,34,7810.39
53c24100-50c8-47b1-b1af-1bc4883aa139,40.4206991446435,-86.89494,41,8759.86
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4277144627401,-86.8870468072323,76,12633.8
9ea307de-e0f3-4995-bfc7-0a59994b1d5e,40.3988,-86.8532,24,5212.59
f58e525e-0011-484c-abba-46cf25e978a1,40.4241565122698,-86.91663157443,15,2524.24
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4029335321744,-86.8385658763984,25,3355.8
4aecdd6a-754a-4704-80e5-9b2c34b83cc2,40.4674312750954,-86.942822005917,57,14763.12
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.3929409618939,-86.9098724073096,45,10811.7
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.3824776639031,-86.8693670254569,19,4131.94
828c66cd-6de9-4f27-b1f7-75fc65645064,40.4156,-86.8243,41,8032.3
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.4716249091402,-86.8917353088698,56,11509.72
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4321763177023,-86.887226515247,68,12111.07
f63162fe-77da-4362-9bfd-670f34f7c9fd,40.4189315687973,-86.8760323152561,30,6992.26
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.4604991054832,-86.9274006442666,5,945.93
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.4266107336647,-86.8472629396476,42,8564.34
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.3932976957141,-86.8363771937118,15,2139.17
d96683a2-7a4e-4c32-81eb-48e520b12ff0,40.4314132291921,-86.8871822587956,31,6080.78
e71f5226-a234-4e67-91e6-baeb58a29ce7,40.4267421619142,-86.8921845789066,13,2161.75
c75e0b4b-1197-4ad8-9e85-cb47a54ffca1,40.4223285867172,-86.9284292714852,7,675.44
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.425905,-86.916588,26,4007.18
e71f5226-a234-4e67-91e6-baeb58a29ce7,40.4286773758338,-86.8731395526612,3,350.04
61d36eea-381d-428b-ae26-f2d758f9c323,40.4460768667505,-86.9444769289778,12,4133.71
146fbcfb-e121-436a-92ae-cb0a75b05372,40.4218417657519,-86.8931032355489,14,2059.95
f5dfaded-5f18-44e6-baf6-c1bffc8ee5b8,40.4415533209773,-86.9105268663482,17,4161.27
528a9693-c87a-48d5-9ff7-4a1ddb840396,40.4678631107726,-86.92465942649,12,3287.64
b2adabf9-5f29-49b5-953f-622bf41169b6,40.4273081080501,-86.9257121935911,19,3086.89
b2adabf9-5f29-49b5-953f-622bf41169b6,40.4218645645299,-86.9273416356648,12,1854.86
485246bf-8717-4ca3-a5ee-36cefac667cc,40.4347794017064,-86.9172350714943,7,1630.15
0d22d965-dbae-42fd-9252-4e45d14ca76a,40.4174711059017,-86.8757748231754,27,8461.51
fc4537ab-7936-4701-ba96-f78dfff76d35,40.3585362648091,-86.8569430325594,6,1621.8
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.393337,-86.84857,5,340.44
3394fb59-008a-448c-ac6c-efd8337ec95a,40.3817843128314,-86.8764601276195,16,3268.86
92365c4a-4bfd-4943-9183-02d3b27a0d01,40.446042,-86.944403,30,10507.69
f63162fe-77da-4362-9bfd-670f34f7c9fd,40.4177031169953,-86.8479978649615,12,3192.5
c7efbf06-c735-4da8-b183-741510b72f8f,40.4240411772753,-86.9138018437506,25,8311.54
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4337655266384,-86.8626199282777,57,9756.02
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4064432028796,-86.8344983061849,31,4150.04
a3f7e3bc-9116-47f6-995a-36eb8b0bd3a7,40.419237,-86.924751,30,5731.06
0428a67a-0ab2-456c-8003-cc3a09250507,40.4304100829607,-86.913209075523,13,1717.52
addcc1e5-06e9-4561-94bc-08c43323e2f6,40.3929409618939,-86.9098724073096,37,8380.23
2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,40.4274194197309,-86.925348754248,6,1340.95
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.4046501460463,-86.8741869553439,35,7735.92
348b0c01-e2e6-42fc-ada8-ba99e7980d2f,40.4095907753462,-86.870029531123,14,2843.19
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.4480952291546,-86.9156176993619,26,5900.09
53c24100-50c8-47b1-b1af-1bc4883aa139,40.4200513911278,-86.8882511191518,36,8055.3
06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,40.4110431916143,-86.871472559659,17,3177.73
5e4a1d70-5756-41a5-9b0e-2f457251174b,40.4314279813426,-86.9178573440228,14,2970.35
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.472596,-86.896606,46,10088.25
6ac824d4-e5d0-4743-9efa-050a2a7035c9,40.4180705796522,-86.8795433270659,42,9393.46
d9ff9ba0-fefa-401f-bbc1-9835e032b962,40.4403731489404,-86.9181657980779,14,3026.14
fc4537ab-7936-4701-ba96-f78dfff76d35,40.3643,-86.861252,10,2602.42
61d36eea-381d-428b-ae26-f2d758f9c323,40.427721168263,-86.9103404528106,31,9413.52
d9ff9ba0-fefa-401f-bbc1-9835e032b962,40.4677880089157,-86.938840266397,33,7883.77
4a0b5f4f-a628-43d4-adbe-3e4c971f883c,40.42581,-86.91485,19,2793.95
8e4b831a-3dfa-4228-9215-58d0faacf5b0,40.420942,-86.894253,34,5973.77
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.4063439611402,-86.8767417595829,36,8022.55
b7b23162-ed2f-4fde-9802-07b56e05c85d,40.4220482958584,-86.860636434593,38,10344.52
828c66cd-6de9-4f27-b1f7-75fc65645064,40.4239593698954,-86.8510435134794,24,4507.74
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.3836846580317,-86.9001467168419,31,6601.17
bf663516-186c-4a62-aa3e-9147a59a3f5b,40.4603690183383,-86.9331714173062,43,9359.17
c75e0b4b-1197-4ad8-9e85-cb47a54ffca1,40.4273416356648,-86.9219906283611,14,2109.82
310c2506-8414-40ca-b304-b19618f5ed19,40.4220590246951,-86.9042612257159,11,1408.23
f5dfaded-5f18-44e6-baf6-c1bffc8ee5b8,40.4389073216264,-86.9076206927074,18,4544.49
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.4241310312826,-86.9191850375643,34,7481.5
6f8073c3-1bd7-41dd-bc1d-4beaf3d5f529,40.4246728375359,-86.8773573265885,13,2037.52
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.3920316929836,-86.8723214788628,11,2207.99
addcc1e5-06e9-4561-94bc-08c43323e2f6,40.3927840526571,-86.907293463188,38,8599.18
2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,40.4189597319936,-86.9255660131911,18,3150.78
eadf53d7-3cf5-44f5-922f-0a904da3b1bf,40.4208171618472,-86.9015454889265,17,3577.4
8e4b831a-3dfa-4228-9215-58d0faacf5b0,40.393337,-86.84857,5,340.41
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4389073216264,-86.9076206927074,18,4544.49
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4146614917911,-86.8388340973159,35,5403.19
9bde8dbc-c065-4027-9a41-f1810f2fb8f8,40.4418188596856,-86.8696352463743,0,0
92573703-921e-4232-b2c7-3c8b2b1f8a4a,40.4266201213968,-86.908213460935,11,2551.24
2c15a91c-1b19-4a36-ae6d-ca85ab2f054e,40.392986,-86.848269,4,293.82
2c15a91c-1b19-4a36-ae6d-ca85ab2f054e,40.4182569931899,-86.8918090696221,29,5272.22
2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,40.4242477073817,-86.9190147172817,2,482.26
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.419985677003,-86.8863333395918,5,766.38
6ac824d4-e5d0-4743-9efa-050a2a7035c9,40.3881263964252,-86.8710621816553,22,4849.13
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.392986,-86.848269,4,293.82
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.364944,-86.862113,11,2704.57
3394fb59-008a-448c-ac6c-efd8337ec95a,40.3679293613392,-86.8758874759607,11,1726.68
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.3997443854656,-86.8717152995894,18,3788.3
b7b23162-ed2f-4fde-9802-07b56e05c85d,40.4200527322324,-86.8928752477691,53,13410.98
4aecdd6a-754a-4704-80e5-9b2c34b83cc2,40.4461023477377,-86.9435260858253,43,9217.12
8a374ec5-265a-4d89-8f85-2cc7b4bd8fed,40.4283984260797,-86.9217210663391,0,0
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.39185,-86.84846,1,103.3
0562a5ba-0620-44e5-9a2b-b0e36adaff54,40.459277,-86.940122,7,1634.12
485246bf-8717-4ca3-a5ee-36cefac667cc,40.4242423429634,-86.916569883619,1,451.75
94887bab-c69d-4fd8-809c-e9da2d717d05,40.3891845279446,-86.9129274435596,25,5122.98
53d05c93-4a7e-43d7-9dea-353b06f02a04,40.417261893586,-86.8930214281691,22,4446.77
484c7f00-8367-41c4-9ab6-5e78dd4bc0c4,40.4478900401527,-86.9194760572598,21,4134.91
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.420014,-86.894267,1,95.07
348b0c01-e2e6-42fc-ada8-ba99e7980d2f,40.3949244555786,-86.8495843916884,27,5832.12
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4053850713602,-86.8345881601922,30,4032.21
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4380141459712,-86.9064861182264,19,4682.54
c3b28356-ec91-45f0-b1ac-5cc5d27bda06,40.4207943630692,-86.839142551371,44,8058.34
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4314132291921,-86.8871822587956,69,12195.95
2c6a92ab-a79b-487e-bdb8-2c4b2341b775,40.435801323402,-86.8744846805623,22,3775.79
9a7fda5b-d7fd-47de-9bd3-54c5f06c3d53,40.4553827914824,-86.9300278681533,4,1025.3
f5dfaded-5f18-44e6-baf6-c1bffc8ee5b8,40.4308620352067,-86.908106172568,24,5682.46
c7efbf06-c735-4da8-b183-741510b72f8f,40.4579469834534,-86.9328093190676,1,112.54
d8bebeb5-1c54-4eee-b5b0-cdd545d80539,40.402934873279,-86.8367071054403,28,7029.51
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.4554,-86.9158,12,2479.62
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.3835170199583,-86.894929819997,33,7044.62
719a75ff-363e-4b35-af90-f051e84d03f8,40.4175260911898,-86.8711721522315,26,8074.67
d051090e-23be-4481-bb10-0053a0a7e477,40.4007287562328,-86.8384223782076,24,3109.12
bf663516-186c-4a62-aa3e-9147a59a3f5b,40.4200420033957,-86.8942726787491,2,189.97
2c6a92ab-a79b-487e-bdb8-2c4b2341b775,40.4276635007658,-86.8823904921049,12,1955.79
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3932547803673,-86.9135751970753,36,8065.14
94887bab-c69d-4fd8-809c-e9da2d717d05,40.3989249705628,-86.89415600265,13,2643.68
a6b6415e-8888-40ca-b70d-4d5f8faa7f29,40.4328951497612,-86.9216057313446,7,807.76
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.4206991446435,-86.89494,0,0
7e445997-59a3-46db-8b49-4c619faccbc9,40.4044167938481,-86.8861643604138,10,2877.64
53d05c93-4a7e-43d7-9dea-353b06f02a04,40.4240411772753,-86.9138018437506,6,1524.56
b7b23162-ed2f-4fde-9802-07b56e05c85d,40.4200661432783,-86.884294860619,49,12685.06
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4179404925073,-86.8388689660352,37,5773.14
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4321830232252,-86.858748159334,53,9258.62
53c24100-50c8-47b1-b1af-1bc4883aa139,40.4177031169953,-86.8479978649615,12,3198.42
260931e0-53bc-4a75-a9d1-b36078bf965e,40.3956258532778,-86.87676724057,19,4240.72
b5ead823-3c19-4d85-b487-03c38faadf38,40.425894583815,-86.8774082885628,6,854.74
b7b23162-ed2f-4fde-9802-07b56e05c85d,40.4177943121072,-86.8338532348784,23,6966.13
3501c989-ea44-4a9e-a960-cd2195cb1f48,40.4182704042358,-86.8837704887253,25,4592.16
addcc1e5-06e9-4561-94bc-08c43323e2f6,40.3816864121965,-86.8828357388279,17,3808.63
7861419d-ac08-4978-8d50-1de79147f42a,40.4273416356648,-86.9219906283611,11,2049.52
c5baae91-fc0f-4e19-a4e4-4d96568f0cd5,40.394242,-86.848522,7,482.61
d051090e-23be-4481-bb10-0053a0a7e477,40.424874003224,-86.8471020070971,44,7174
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.42657720605,-86.9037006439984,14,2266.33
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4607646441915,-86.9243643834808,50,9905.7
8a374ec5-265a-4d89-8f85-2cc7b4bd8fed,40.4302384215735,-86.9191072534983,5,700.87
9ea307de-e0f3-4995-bfc7-0a59994b1d5e,40.4114777095006,-86.8721793217766,13,2564.89
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.4256505027801,-86.9012987256824,13,2038.55
63bf7988-81b1-4a57-8ab4-0233f9044b48,40.4705962819216,-86.8993742405995,62,12678.69
7e445997-59a3-46db-8b49-4c619faccbc9,40.4026679934661,-86.8793904411429,7,2118.02
9ee329f8-6535-47b6-9a81-780ef1cd14ae,40.3820190061342,-86.848964801369,14,2339.44
3ee56318-fb12-4080-b885-3f00f42c3889,40.4182315122027,-86.892859154514,49,10524.14
484c7f00-8367-41c4-9ab6-5e78dd4bc0c4,40.4459306863505,-86.9210692895096,18,3758.43
a3f7e3bc-9116-47f6-995a-36eb8b0bd3a7,40.420137,-86.92325,1,98.61
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3879869215481,-86.8951873120777,26,5375.38
a347ba66-c983-4f5f-9910-7f93a4f9e742,40.3847977748393,-86.9112872726492,27,5632.74
260931e0-53bc-4a75-a9d1-b36078bf965e,40.4025982560276,-86.8767471240012,17,3465.93
310c2506-8414-40ca-b304-b19618f5ed19,40.45901,-86.937837,50,10444.07
f74e88b8-ee5b-417b-b2af-748b8bb4505f,40.42533,-86.91364,16,3190.14
6fc9bc14-1795-4b90-89dd-9bd373fa4ab2,40.4200352978727,-86.89426999654,2,192.49
bf663516-186c-4a62-aa3e-9147a59a3f5b,40.4302129405864,-86.916647667685,17,3190.75
6a4dddf3-857a-4304-8364-2d101bea8c71,40.4241551711652,-86.913670415501,16,2513.05
0cd5be5e-6217-4582-8f41-2ca2c8984197,40.4653539040896,-86.9374884329729,59,15279.97
2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,40.4242638006368,-86.9307011026562,10,2155.75
8a374ec5-265a-4d89-8f85-2cc7b4bd8fed,40.4251234486773,-86.8958015379787,15,3062.14
5e4a1d70-5756-41a5-9b0e-2f457251174b,40.4194304597038,-86.9239553465817,0,0
f74e88b8-ee5b-417b-b2af-748b8bb4505f,40.43125766106,-86.9142014929176,9,1580.7
484c7f00-8367-41c4-9ab6-5e78dd4bc0c4,40.4744479342966,-86.938885863953,36,8624.64
06f74db6-9086-4f2c-8f2c-981b5c5a5a1a,40.4165229449584,-86.8776282297151,21,3979.21
5e4a1d70-5756-41a5-9b0e-2f457251174b,40.4209231091096,-86.9257269457416,28,5460.69
74cf65ae-c010-43da-ad0a-3ee6af32370c,40.424095,-86.911233,32,8081.95
3c7051e7-8a7b-4508-a68f-e3e309d32839,40.3975945948121,-86.8763595447754,5,1337.62
3842dd59-57d2-45dc-9e3d-ed2a6b120608,40.4182328533073,-86.8977649150947,10,1231.07
580cd0be-953c-4115-8301-ee79b76f3661,40.4146319874902,-86.8772084639793,11,2046.27
7e5bcc89-c591-4c40-a682-9490c17d6490,40.4604991054832,-86.9274006442666,5,945.93
8adb4399-297d-4448-b593-285b0a2a427f,40.433118,-86.887467,3,288.86
d9ff9ba0-fefa-401f-bbc1-9835e032b962,40.4240921392496,-86.9171948383567,0,0
bf663516-186c-4a62-aa3e-9147a59a3f5b,40.460649309197,-86.9184152435312,38,8107.4
fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,40.4200661432783,-86.884294860619,34,7718.58
580cd0be-953c-4115-8301-ee79b76f3661,40.4173343132337,-86.8818580735837,8,1450.46
6cf8d7f3-d796-448e-93a9-3463ced8703f,40.4273872332208,-86.9219235731318,5,1051.2
f5631747-1e26-43e7-b1b8-b1d1db2e9e39,40.4014730692788,-86.8695561212037,19,3788.26
17a88b33-a925-4f57-921d-3888aab37911,40.421839,-86.894279,51,10848.43
df54a66b-1d80-45b2-9496-c004302eff77,40.4722,-86.9459,0,0
528a9693-c87a-48d5-9ff7-4a1ddb840396,40.4650400856161,-86.9246285810845,13,3601.35
d96683a2-7a4e-4c32-81eb-48e520b12ff0,40.4321843643298,-86.8618890262776,16,3415.61
d8f263a5-a9e8-4fc7-9bcb-99e1ad068978,40.4341356715045,-86.8679990987777,60,10286.88
d051090e-23be-4481-bb10-0053a0a7e477,40.4348370692037,-86.8645310023148,58,9949.59
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4321830232252,-86.858748159334,53,9253.87
3ee56318-fb12-4080-b885-3f00f42c3889,40.3819559742186,-86.8586703752679,15,3160.22
f58e525e-0011-484c-abba-46cf25e978a1,40.4313247162893,-86.9131487258165,19,3619.59
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.422134126552,-86.8510233969106,25,4710.57
0615f22b-e3b2-4b51-b7c1-e0a4027d98f7,40.4533925922747,-86.92768227623,15,4000.37
3842dd59-57d2-45dc-9e3d-ed2a6b120608,40.4202954721627,-86.909126753159,20,2849.79
9ea307de-e0f3-4995-bfc7-0a59994b1d5e,40.4200259101406,-86.8942351278207,1,95.67
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4173664997438,-86.8167219648792,44,8948.49
44bc0a28-f9e4-4d17-8d56-c9f4b8990f93,40.3932896490866,-86.848649641791,19,3760.63
0428a67a-0ab2-456c-8003-cc3a09250507,40.4333390553796,-86.9245253160313,5,555.92
c3b28356-ec91-45f0-b1ac-5cc5d27bda06,40.394242,-86.848522,66,13348.48
b2adabf9-5f29-49b5-953f-622bf41169b6,40.4242463662771,-86.9149605581141,3,355.66
3394fb59-008a-448c-ac6c-efd8337ec95a,40.4211537790986,-86.8943062063638,65,13418.22
8e4b831a-3dfa-4228-9215-58d0faacf5b0,40.421839,-86.894279,33,5874.07
7861419d-ac08-4978-8d50-1de79147f42a,40.4199145984599,-86.9305321234782,24,4539.36
addcc1e5-06e9-4561-94bc-08c43323e2f6,40.4164076099639,-86.8942230578794,60,12529.3
8adb4399-297d-4448-b593-285b0a2a427f,40.4276742296025,-86.9099837189903,25,4385.09
2c15a91c-1b19-4a36-ae6d-ca85ab2f054e,40.409679288249,-86.8699262660698,16,2977.51
c8f6205c-59c7-46af-995c-ec7b2a49edbd,40.427425,-86.92895,10,2324.24
2f24c6d2-3f4d-4496-aa26-f5d68b553f8c,40.4191515099496,-86.9276232676282,16,2972.23
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.4051839056721,-86.8933178122829,57,13227.47
28353004-fec2-4ee4-859b-6a1f752e3a88,40.4206991446435,-86.89494,24,4354.5
828c66cd-6de9-4f27-b1f7-75fc65645064,40.4138,-86.8251,38,7741.24
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4204094660526,-86.8604714787287,17,3108
f63162fe-77da-4362-9bfd-670f34f7c9fd,40.4177125047274,-86.843884697192,11,2844.52
8a374ec5-265a-4d89-8f85-2cc7b4bd8fed,40.4262607053674,-86.9037060084168,13,2374.91
b5ead823-3c19-4d85-b487-03c38faadf38,40.4270291582959,-86.8763528392525,4,678.54
f5dfaded-5f18-44e6-baf6-c1bffc8ee5b8,40.4313622672178,-86.9104584700142,26,5924.15
9bde8dbc-c065-4027-9a41-f1810f2fb8f8,40.4435234036162,-86.8696567040477,1,189.42
f58e525e-0011-484c-abba-46cf25e978a1,40.458675,-86.941505,47,10122.62
63fef74e-f48d-4147-b8e0-4e1d568310ae,40.3768691645187,-86.8760095164782,14,2721
8e4b831a-3dfa-4228-9215-58d0faacf5b0,40.4182569931899,-86.8918090696221,29,5272.22
f5dfaded-5f18-44e6-baf6-c1bffc8ee5b8,40.421565498207,-86.90325673838,41,9167.99
eadf53d7-3cf5-44f5-922f-0a904da3b1bf,40.4204054427389,-86.9103793448436,10,2196.34
9a7fda5b-d7fd-47de-9bd3-54c5f06c3d53,40.4387919866319,-86.9379752539382,16,5126.99
c8c7121c-616c-47b6-bed0-eb56731f9a8a,40.417277,-86.893013,49,10246.11
b9ab1d88-7011-46c9-a563-b58810a0eb30,40.3874115876801,-86.9047346356353,38,8676.8
c3b28356-ec91-45f0-b1ac-5cc5d27bda06,40.3896498912364,-86.8400410914446,63,12466.52
484c7f00-8367-41c4-9ab6-5e78dd4bc0c4,40.4234282924788,-86.9102787619995,5,936.07
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.4320971925316,-86.88229259147,71,11724.06
fbdfcfea-3655-4b8d-9f1d-54ff2f64bbc8,40.41539,-86.8138,0,0
0428a67a-0ab2-456c-8003-cc3a09250507,40.4332974811374,-86.9273912565345,3,309.97
fc4537ab-7936-4701-ba96-f78dfff76d35,40.3679293613392,-86.8758874759607,19,4161.67
7e445997-59a3-46db-8b49-4c619faccbc9,40.4206991446435,-86.89494,24,5581.8
9b1f9e8d-d803-40e5-880f-820f8c8c9bad,40.4113731033428,-86.8770448492196,23,5420.35
9a7fda5b-d7fd-47de-9bd3-54c5f06c3d53,40.457538,-86.934027,0,0
f63162fe-77da-4362-9bfd-670f34f7c9fd,40.4193298768598,-86.8789398300016,32,7248.01
5e401337-9d28-4a28-bc5f-c6766840cc4c,40.4174576948558,-86.82486112862,43,8259.84
c0d7aa31-c639-48bd-8b4f-ea1a8dfe3870,40.3996277093665,-86.8558674666802,10,1345.55
2c15a91c-1b19-4a36-ae6d-ca85ab2f054e,40.4206991446435,-86.89494,34,5865.96
584fc5fd-1f0f-47f0-9bf4-3eb10ec2caeb,40.3932896490866,-86.848649641791,72,15270.66
37cbb5a5-e7d4-4969-be0f-fa4e187d8fc3,40.393779152261,-86.8491404860699,6,409.32
